@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute ed numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data
1483707375.51,1433,11.0,0.600374022463,0.000232156811006,0.0312783740152,0.00265046330019,0.944102850755,2.03924599654,-4.2036328932e-07,0.0,normal
1483707420.51,1308,11.0,0.618089564134,0.000745520335146,0.0326516610929,0.00232668013609,0.94387755102,2.03247983059,-1.44481513239e-06,0.0,normal
1483707465.51,1102,9.0,0.597712341465,0.00252757946872,0.047959730926,0.00364795176616,0.917086578104,2.03652480325,1.54904942724e-06,0.0,normal
1483707510.51,1043,19.0,0.905191751677,0.000888462411643,0.0582550294452,0.00100797144557,0.996222851747,1.58109375017,-6.12446752849e-08,0.0,normal
1483707555.51,1084,13.0,0.755886522499,-0.00130622729052,0.0545125249072,0.00126176486968,0.982068965517,1.73327737067,8.22098733281e-07,0.0,normal
1483710840.51,1026,17.0,0.886477369099,-0.00145528892587,0.0482548157734,0.00100774433879,0.990272373541,0.500402423538,-3.82282775981e-08,0.0,normal
1483710885.51,1277,12.0,0.774108804643,-0.000553472577306,0.0484867813161,0.00119668870371,0.9614181439,1.67413369576,-4.70049417165e-07,0.0,normal
1483710930.51,1409,11.0,0.722171315369,-0.000428070306083,0.0444279686191,0.00157214307575,0.939551511212,1.82660785042,-2.48810723955e-07,0.0,normal
1483710975.51,1353,11.0,0.710654505074,0.00054827294445,0.040797622593,0.00172261897964,0.927904731252,1.83306233798,1.63041808068e-06,0.0,normal
1483711020.51,1373,16.0,0.791605661046,0.000695346914958,0.0370685623943,0.000873024308033,0.985093167702,1.77081027995,-2.34684727043e-08,0.0,normal
1483711065.51,1264,16.0,0.843180811444,-0.000697407901254,0.0392297453169,0.000923717356591,0.98612074948,1.89534768881,-1.03924388156e-08,0.0,normal
1483711155.51,1016,9.0,0.0120906989939,-4.35023942211e-05,0.00133799339099,0.917652825019,0.999942084569,4.49556606064,8.92159840886e-05,0.997450648546,anomaly
1483711200.51,1465,21.0,0.0324259343097,-0.00104851344947,0.00179291884195,0.789702709498,0.999927225049,4.61964814152,-5.88981970212e-05,0.99503917415,anomaly
1483711245.51,1796,25.0,0.0419352606618,-0.000536780964766,0.00174316772123,0.726152744727,0.999899127585,4.57020587839,-3.165403321e-06,0.99401738865,anomaly
1483711290.51,1796,15.0,0.0339371710115,0.00066904731683,0.00191337625192,0.823984954924,0.999889932828,4.60645962306,7.88991716344e-05,0.999375521673,anomaly
1483711335.51,1796,9.0,0.0253116570821,3.18157370795e-05,0.00256163393566,0.865487165243,0.999851097649,4.57951053078,3.25159834577e-05,0.998053065618,anomaly
1483711380.51,1796,8.0,0.0225061744513,0.00133817805409,0.00263027921956,0.888011358151,0.999865592296,4.40579273556,-1.66345343633e-05,0.998463107724,anomaly
1483711425.51,1791,9.0,0.0148911350617,-0.000385915522942,0.00278879459243,0.911324281893,0.999940631945,4.86297841139,4.61710681992e-05,0.998522356732,anomaly
1483711470.51,1786,9.0,0.0139296214815,0.000954186211975,0.00298237728505,0.909970758717,0.999939513522,4.50500973691,-3.51063760223e-05,0.998490619034,anomaly
1483711515.51,1723,13.0,0.0228307281261,0.00054582062635,0.00401109871254,0.863658706462,0.999935927327,4.3816492305,-0.000149134191127,0.999892025681,anomaly
1483711560.51,1274,18.0,0.027416880929,0.000993398901728,0.0043993133076,0.811213449709,0.99992354245,4.10493615568,-0.000289007258415,0.99974488144,anomaly
1483712460.51,1321,18.0,0.848659014826,0.000879950826316,0.0386895426054,0.000837442131808,0.991573033708,1.74198519971,9.87839711818e-08,0.0,normal
1483712505.51,1372,14.0,0.751995754237,-0.001326751341,0.0400008434221,0.00111268674051,0.968856447689,1.92804489238,-3.67997156306e-09,0.0,normal
1483712550.51,1193,14.0,0.719940680917,-0.000781737714814,0.0415889265278,0.00120798621086,0.973840665874,1.95078990215,-1.01679260636e-07,0.0,normal
1483712595.51,1070,21.0,0.879304410012,0.00277416702709,0.0400313152516,0.000963265306122,1.0,0.500402423538,-1.5679076182e-08,0.0,normal
1483712640.51,1074,9.0,0.708704979782,-4.91205459365e-05,0.0702712576029,0.00236897591952,0.92867756315,1.78141998327,5.5150225386e-08,0.0,normal
1483712685.51,1079,10.0,0.736907692588,-0.00254774187623,0.0683894731391,0.00205083413399,0.932708688245,1.90284179486,-4.3786075792e-07,0.0,normal
1483712730.51,1304,21.0,0.893366130518,-0.000324016206822,0.0438721460271,0.000800652167584,0.99696969697,1.26365443188,-2.45959490123e-08,0.0,normal
1483712775.51,1501,15.0,0.76807576652,-7.89218385811e-05,0.0339493547174,0.00106142949725,0.959096719216,2.02648413159,-2.84586276602e-07,0.0,normal
1483712820.51,1196,12.0,0.679032377662,-0.000859797064344,0.0295805850524,0.00230945895423,0.951279679309,2.06643303454,3.232540066e-06,0.0,normal
1483713855.51,1305,6.0,0.665646889265,0.00122576591371,0.0480333846676,0.00853609467456,0.911687231388,1.95922253725,-2.05363881284e-06,0.0002772771385,normal
1483713900.51,1500,15.0,0.843653288253,0.000133291815252,0.0360907580139,0.000908433852792,0.977068793619,1.71143399092,3.75487606335e-07,0.0,normal
1483713945.51,1377,16.0,0.844070460825,2.99543251529e-05,0.0406280849011,0.000897013763555,0.975961538462,1.68264743506,-1.78789089256e-07,0.0,normal
1483713990.51,1392,16.0,0.82259397658,0.00196215451242,0.0375043512794,0.000966706379155,0.979268957992,1.8412319619,5.68114208251e-08,0.0,normal
1483714035.51,1396,16.0,0.84201190577,-3.09608052161e-05,0.0386982032532,0.000880366156816,0.972602739726,1.71370934325,-8.69228037883e-08,0.0,normal
1483714080.51,1364,11.0,0.711527825908,-0.00115770839293,0.0385455183698,0.00166910668974,0.930718954248,1.95973108476,-1.23041815735e-08,0.0,normal
1483714125.51,1430,11.0,0.728584525961,0.00080438329327,0.0428751704023,0.00153540964094,0.929586563307,1.85198775337,-3.51766159622e-07,0.0,normal
1483714170.51,1444,10.0,0.713944894297,0.000662977219362,0.0439249981156,0.0023402008037,0.919070346545,1.92700901327,-6.48936283384e-07,0.0,normal
1483714215.51,1185,9.0,0.687088409516,-6.59957116656e-05,0.0496168453785,0.00366772080856,0.940562881323,1.9796179771,8.13862927667e-07,0.0,normal
1483722000.51,1403,14.0,0.0698528849139,-0.00312024018544,0.00755847147041,0.676375963977,0.99960821104,3.95342047451,-8.12879994754e-05,0.999719166898,anomaly
1483722045.51,1775,14.0,0.0616501959048,-0.00156924051599,0.00746102059557,0.708541784501,0.999671783868,4.12555126872,6.63690502207e-05,0.999789068857,anomaly
1483722090.51,1784,12.0,0.0559384582855,0.00216472355203,0.00671229141672,0.741012728052,0.999656563185,4.16796830544,7.93879254731e-05,0.999706790819,anomaly
1483722135.51,1774,25.0,0.13116468671,-0.000561642554859,0.00951323200151,0.448801306122,0.999420860938,3.99001842555,-5.20241973659e-05,0.998992327135,anomaly
1483722180.51,1776,15.0,0.0553381726547,0.000302510798044,0.00727411372598,0.711296367635,0.999704753202,4.1899643015,0.00010779562505,0.999661734113,anomaly
1483722225.51,1781,12.0,0.0449690530517,-0.00150566778905,0.00587958325617,0.763902454595,0.999757649704,4.20910788644,-4.03638062924e-05,0.999702076273,anomaly
1483722270.51,1773,27.0,0.0839980621883,-0.000350605482281,0.00733740151197,0.574066131522,0.999776262731,4.11573666532,-0.000177098035572,0.998771728056,anomaly
1483722315.51,1781,17.0,0.0358687617363,0.00160657528356,0.00541736762852,0.769802823231,0.999859055614,4.38934184834,9.27841113015e-05,0.999332390646,anomaly
1483722360.51,1413,9.0,0.0286253370922,0.00114465897484,0.00664795024368,0.846054634566,0.999828756153,4.24661638273,-2.59406600381e-05,0.999542551402,anomaly
1483729155.51,1215,10.0,0.0367716580042,0.00313921044247,0.00896384755335,0.764376019295,0.995999050134,3.74805623441,0.00015984394847,0.997366281203,anomaly
1483729200.51,1663,11.0,0.0278033802911,0.0023507415935,0.00718756426242,0.775122977563,0.999784697772,4.02682398358,0.000136224126042,0.999564674004,anomaly
1483729245.51,1776,21.0,0.0504134308218,-0.0024261029785,0.00788332646963,0.623366810052,0.99975964715,4.23990960923,0.00014101962118,0.999389753477,anomaly
1483729290.51,1787,11.0,0.0242103239371,-0.0010948252012,0.00569148159816,0.829260205673,0.999870922359,4.59071478097,-8.53758940479e-05,0.999751773767,anomaly
1483729335.51,1789,8.0,0.0206434904003,0.000714881389125,0.00532347977271,0.879424624094,0.998683679995,4.52641430486,4.43769262749e-07,0.99926198707,anomaly
1483729380.51,1785,9.0,0.0234591776878,0.00033688465888,0.00698901821485,0.851118952893,0.999854145125,4.46713864877,-1.64724278761e-05,0.999522995026,anomaly
1483729425.51,1783,10.0,0.0319362482397,0.000468934603799,0.00665423230785,0.824848208305,0.999826647046,4.53889255011,1.92821323446e-05,0.999793902599,anomaly
1483729470.51,1780,9.0,0.030708765422,0.000624441397613,0.00578677483013,0.868202513134,0.9998943562,4.59173816196,1.8502714146e-05,0.999874914806,anomaly
1483729515.51,1520,22.0,0.050108666385,-0.000306266945795,0.00552856638725,0.737310308273,0.999879280779,4.43906760722,-8.05135313982e-05,0.999777876633,anomaly
1483729560.51,1074,13.0,0.0247835116643,-0.00102609968799,0.00368991447739,0.856827717308,0.999925494222,4.56517617718,-4.29121370684e-05,0.999918250604,anomaly
1483731765.51,1144,14.0,1.07653866333,0.0010736966653,0.0947234479746,0.000935769617742,0.986633249791,1.23411134327,-7.03354737321e-08,0.0,normal
1483731810.51,1030,12.0,0.960286974951,0.00180899749845,0.0965972763769,0.00111810824944,0.989664082687,1.56932774072,-1.19452421245e-07,0.0,normal
1483735950.51,1409,11.0,0.0274570884882,-0.00356348879362,0.00487603575808,0.839971469461,0.999878344981,4.08535127307,-7.95348070664e-05,0.999723843106,anomaly
1483735995.51,1780,11.0,0.0277157110871,-0.0022626006653,0.00481654561998,0.839957866513,0.999907277359,4.23176418535,-9.4655598503e-05,0.999779213712,anomaly
